,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1368,0.2567,0.2536,0.0000,0.0276,0.0865,0.1855,0.1066,0.0189,Lagawe
1,Local Economy Growth,0.2151,0.3842,0.0815,0.0000,0.0000,0.0025,1.0259,0.0012,0.0012,Lagawe
2,Active Establishments in the Locality,-,-,-,0.0000,0.0051,0.9996,0.9688,0.4618,0.5278,Lagawe
3,Safety Compliant Business,-,-,-,0.0000,0.1404,0.8624,0.3891,0.3290,0.2838,Lagawe
4,Employment Generation,0.2058,1.5647,0.5096,0.0000,0.1397,0.4670,0.3688,0.2566,0.4119,Lagawe
5,Cost of Living,2.6820,4.0598,3.5000,0.7328,1.2037,2.0000,0.1563,1.1875,1.9992,Lagawe
6,Cost of Doing Business,2.8362,3.5744,3.6123,1.7221,2.1084,1.9442,2.1898,2.2778,1.8882,Lagawe
7,Financial Deepening,0.5121,2.1186,2.3148,0.3968,0.1216,0.1650,0.4122,0.5672,0.2565,Lagawe
8,Productivity,0.0000,0.0529,0.0224,0.0000,0.0182,0.4334,0.4800,0.3046,0.2045,Lagawe
9,Presence of Business and Professional Organizations,0.0043,0.0071,0.0391,0.0030,0.0033,0.0771,0.0312,0.0091,0.2199,Lagawe
10,Compliance to National Directives,3.3333,3.3333,3.2323,0.0000,0.0000,2.4963,2.2857,2.2143,1.9615,Lagawe
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,0.0000,0.0000,2.5000,2.5000,2.5000,1.9971,Lagawe
12,Compliance to ARTA Citizens Charter,-,2.9380,2.1534,2.2661,0.0000,2.2623,2.4752,2.1640,2.0,Lagawe
13,Capacity to Generate Local Resource,0.6377,0.7334,0.6278,0.4952,0.0000,0.0656,0.0531,0.0361,0.0459,Lagawe
14,Capacity of Health Services,1.8703,0.4826,0.3582,0.2761,0.0000,0.0882,0.0877,0.0575,0.1659,Lagawe
15,Capacity of School Services,0.4298,0.3334,0.4589,0.0000,0.0000,0.2282,0.1204,0.0860,0.0478,Lagawe
16,Recognition of Performance,0.0000,0.5556,0.0877,0.0000,0.0000,0.1287,0.1055,0.0000,0.075,Lagawe
17,Getting Business Permits,-,-,1.1111,1.1224,0.0000,2.4426,1.6579,2.1779,0.5,Lagawe
18,Peace and Order,0.9861,0.2868,0.1769,0.0000,0.0000,0.2765,0.3444,0.2648,0.0033,Lagawe
19,Social Protection,-,-,0.0396,0.0000,0.0000,0.4574,0.3534,0.0870,1.7144,Lagawe
20,Road Network,0.0062,0.0002,0.0017,0.0006,0.0000,0.1172,0.0005,0.0677,0.0002,Lagawe
21,Distance to Ports,2.2150,2.4130,2.8826,2.2028,0.0000,2.1061,1.9551,2.3668,1.7427,Lagawe
22,Availability of Basic Utilities,1.7391,1.9386,1.9433,0.0000,0.0000,2.5000,2.2500,2.5000,0.3667,Lagawe
23,Transportation Vehicles,0.0401,0.5179,0.2579,0.1674,0.0000,0.0237,0.0277,0.0348,0.02,Lagawe
24,Education,0.1182,0.2861,0.2164,0.1385,0.0000,0.0839,0.1850,0.0799,0.1792,Lagawe
25,Health,0.4444,0.9663,1.1379,0.7273,0.0000,0.2145,0.2087,0.3854,0.1591,Lagawe
26,LGU Investment,1.0802,0.9753,1.2509,0.0000,0.0000,0.0862,0.0746,0.1197,0.0003,Lagawe
27,Accommodation Capacity,0.0600,0.2217,0.0758,0.0066,0.0000,0.0255,0.0227,0.0186,0.0038,Lagawe
28,Information Technology Capacity,0.7082,1.3932,1.2540,0.6845,0.0000,0.2388,0.7176,0.2717,0.087,Lagawe
29,Financial Technology Capacity,0.0685,0.7143,0.7143,0.4688,0.0000,0.3193,0.9063,0.5159,0.3636,Lagawe
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4103,2.4103,2.4000,1.8649,Lagawe
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.3611,2.3611,2.4412,1.9993,Lagawe
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.4107,2.5000,1.2582,1.001,Lagawe
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2500,1.0099,Lagawe
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1276,0.0432,0.0023,0.0,Lagawe
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Lagawe
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.6735,0.7167,0.2781,0.1113,Lagawe
37,Utilities,-,-,-,0.0000,0.0000,1.8805,1.8848,1.2860,1.5032,Lagawe
38,Employed Population,-,-,-,0.0000,0.0000,0.0524,0.0377,0.0375,0.0579,Lagawe
39,Sanitary System,-,-,-,0.0000,0.0000,1.0568,1.9878,1.2501,1.0,Lagawe
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Lagawe
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Lagawe
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Lagawe
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0759,Lagawe
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Lagawe
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,Lagawe
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Lagawe
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Lagawe
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Lagawe
49,New Technology,-,-,-,-,-,-,-,-,0.0,Lagawe
