,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2106,0.2070,0.0018,0.0080,0.0158,0.0280,0.0200,0.0031,Pasuquin
1,Local Economy Growth,-,0.2849,0.0853,0.0011,0.0019,0.0012,1.0264,0.0019,0.0,Pasuquin
2,Active Establishments in the Locality,-,-,-,0.3484,0.0037,0.2355,0.3258,0.3606,0.3995,Pasuquin
3,Safety Compliant Business,-,-,-,0.2834,0.1615,0.2735,0.2913,0.4183,0.3587,Pasuquin
4,Employment Generation,-,1.4584,0.3183,0.2352,0.0585,0.2136,0.1662,0.1689,0.1184,Pasuquin
5,Cost of Living,-,3.5256,2.9167,0.0000,1.3426,1.2500,0.8333,1.1563,1.9994,Pasuquin
6,Cost of Doing Business,-,3.6885,3.6254,2.3396,2.1460,2.1895,2.3158,2.3974,1.9031,Pasuquin
7,Financial Deepening,-,1.0593,1.4660,0.0794,0.0881,0.1723,0.2083,0.3763,0.0798,Pasuquin
8,Productivity,-,0.0450,0.0341,0.0011,0.0134,0.1479,0.1223,0.1585,0.0814,Pasuquin
9,Presence of Business and Professional Organizations,-,0.0071,0.0391,0.0030,0.0000,0.0009,0.0531,0.0091,0.055,Pasuquin
10,Compliance to National Directives,-,3.3333,2.7104,2.2697,0.0000,2.4963,2.2857,2.4643,1.9615,Pasuquin
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,1.8750,0.0000,2.5000,2.5000,2.5000,1.9997,Pasuquin
12,Compliance to ARTA Citizens Charter,-,2.8954,2.3188,2.4311,0.0000,2.3288,2.4962,2.3606,2.0,Pasuquin
13,Capacity to Generate Local Resource,-,0.8375,1.7216,0.4522,0.0000,0.1294,0.3810,0.1253,0.0862,Pasuquin
14,Capacity of Health Services,-,0.3048,1.7942,1.4302,0.0000,0.0867,0.0725,0.1082,0.0528,Pasuquin
15,Capacity of School Services,-,0.4104,0.4382,0.1853,0.0000,0.3246,0.0561,0.1208,0.0077,Pasuquin
16,Recognition of Performance,-,0.5556,0.3258,0.1853,0.0000,0.0000,0.0208,0.0000,0.0,Pasuquin
17,Getting Business Permits,-,-,1.1111,1.0086,0.0000,1.5053,1.6587,2.4905,2.0,Pasuquin
18,Peace and Order,-,0.2182,0.1556,0.1838,0.0000,0.2074,0.2934,0.0985,0.0002,Pasuquin
19,Social Protection,-,-,0.0521,0.7734,0.0000,1.0905,0.5432,0.1680,0.0,Pasuquin
20,Road Network,-,0.0003,0.0050,0.0018,0.0000,0.1194,0.0015,0.1031,0.0007,Pasuquin
21,Distance to Ports,-,3.0740,3.1813,2.4247,0.0000,2.4101,2.4022,2.3932,1.9691,Pasuquin
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4539,1.9194,2.1694,0.4015,Pasuquin
23,Transportation Vehicles,-,0.5439,0.2795,0.1753,0.0000,0.0186,0.0135,0.0452,0.0047,Pasuquin
24,Education,-,0.4069,0.2489,0.1717,0.0000,0.0930,0.0488,0.1274,0.1016,Pasuquin
25,Health,-,0.5357,0.4443,0.2320,0.0000,0.1485,0.1328,0.2403,0.1817,Pasuquin
26,LGU Investment,-,0.0000,0.7798,0.6762,0.0000,0.0742,0.0804,0.1788,0.0003,Pasuquin
27,Accommodation Capacity,-,0.0555,0.0000,0.0000,0.0000,0.0000,0.0274,0.0625,0.0628,Pasuquin
28,Information Technology Capacity,-,1.3098,0.6138,0.3968,0.0000,0.4000,0.4630,0.4891,1.5217,Pasuquin
29,Financial Technology Capacity,-,0.0000,0.9048,0.6563,0.0000,0.5231,0.6875,0.3869,0.2273,Pasuquin
30,Land Use Plan,-,-,-,0.0000,0.0000,2.3462,2.5000,2.4857,1.9865,Pasuquin
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,Pasuquin
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2911,1.0025,Pasuquin
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0613,Pasuquin
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1620,0.0599,0.0025,0.0,Pasuquin
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Pasuquin
36,Emergency Infrastructure,-,-,-,0.8805,0.0000,0.4769,0.4865,0.2688,0.502,Pasuquin
37,Utilities,-,-,-,1.0213,0.0000,1.8736,1.8743,1.2664,1.504,Pasuquin
38,Employed Population,-,-,-,0.2528,0.0000,0.0110,0.2873,0.5155,0.167,Pasuquin
39,Sanitary System,-,-,-,1.5701,0.0000,2.0402,0.9992,1.8751,1.5,Pasuquin
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1609,Pasuquin
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0023,Pasuquin
42,STEM graduates,-,-,-,-,-,-,-,-,0.0169,Pasuquin
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0069,Pasuquin
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Pasuquin
45,Internet Capability,-,-,-,-,-,-,-,-,1.7609,Pasuquin
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.001,Pasuquin
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pasuquin
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Pasuquin
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pasuquin
